2025-03-27 17:00:39,668 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:40,481 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:40,521 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:00:40,522 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:41,126 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:41,162 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:00:41,162 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:41,662 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:41,698 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:00:41,699 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:42,189 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:42,223 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:00:42,223 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:56,379 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:58,120 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:00:58,121 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:01:03,363 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:01:03,402 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:01:03,402 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:01:04,356 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:01:04,391 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:01:04,392 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:01:05,158 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:01:05,191 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:01:05,191 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:05:23,247 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:05:23,273 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:05:23,274 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:05:24,153 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:05:24,177 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
